tenure,MonthlyCharges,gender_Male,SeniorCitizen_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Cluster
-0.4125331302961632,-0.8760091407667338,True,False,True,False,True,False,False,True,0
0.2455548898386455,-1.5846721282948562,True,False,True,True,True,True,False,True,3
1.561730930108263,0.5750626908384692,True,False,False,True,False,True,False,True,2
-1.1117516516893975,1.0812505390728424,False,True,False,True,False,False,False,False,1
0.0810328848049433,1.182488108719717,True,True,False,True,True,True,True,False,2
1.561730930108263,0.3388416949957617,False,False,True,True,True,True,False,False,2
-0.2891416265208865,-1.550926271745898,False,False,True,True,True,False,False,False,0
0.9447734112318796,1.0812505390728424,False,False,False,True,False,True,False,False,2
-1.0294906491725464,0.9462671128770096,False,False,True,True,True,False,False,True,1
1.0681649150071564,1.3849632480134662,True,False,False,True,True,True,True,False,2
-0.6181856365882908,-0.5385505752771517,True,False,False,True,True,True,False,False,0
0.1632938873217944,-0.8760091407667338,True,False,True,False,False,False,False,False,3
1.0270344137487308,-1.550926271745898,True,False,True,True,False,False,False,False,3
-1.0294906491725464,0.9462671128770096,False,True,False,True,True,False,False,False,1
1.2326869200408586,1.3174715349155497,True,False,True,True,False,True,False,False,2
-0.782707641621993,-0.2348378663365278,False,False,True,True,False,False,False,False,1
0.1221633860633688,-1.5846721282948562,False,False,False,True,True,False,False,True,3
0.1221633860633688,0.878775399779093,False,True,False,True,True,False,False,True,1
1.6028614313666885,1.182488108719717,False,False,False,True,True,True,True,False,2
-1.3174041579815252,-0.8760091407667338,False,False,True,False,False,True,False,False,0
0.9447734112318796,-0.4710588621792352,True,False,True,False,False,False,False,True,3
-0.5359246340714398,0.6088085473874274,True,True,False,True,False,False,True,False,1
1.5206004288498374,-1.415942845550065,True,False,False,True,False,False,False,False,3
0.6157294011644754,0.4400792646426363,True,False,True,True,False,True,False,False,2
-0.7415771403635675,-0.4710588621792352,True,False,False,True,False,False,False,False,0
1.4383394263329865,1.013758825974926,True,True,False,True,True,True,False,False,2
-1.3174041579815252,0.4738251211915946,True,False,True,True,False,True,False,False,1
-1.070621150430972,0.0351289860551378,False,False,False,True,False,False,False,True,1
-1.0294906491725464,-1.550926271745898,False,False,False,True,False,False,False,False,0
-0.1246196214871843,0.9800129694259676,True,False,False,True,True,True,False,False,1
1.4383394263329865,-0.4035671490813188,True,False,False,False,False,True,False,False,3
-1.152882152947823,0.5075709777405528,True,False,False,True,True,True,False,False,1
-1.3174041579815252,-0.6060422883750681,False,False,False,True,True,False,True,False,0
0.8625124087150287,1.2837256783665916,True,False,False,True,True,False,False,False,2
-0.8649686441388441,-1.382196989001107,True,False,True,True,False,False,False,False,0
-0.9883601479141207,-0.0323627270427785,False,False,True,True,False,False,False,False,1
-0.8238381428804186,0.2713499818978453,True,False,True,True,False,False,False,True,1
0.3689463936139221,-1.550926271745898,True,False,False,True,False,False,False,False,3
1.1504259175240077,1.7899135266009647,False,False,False,True,True,True,False,False,2
1.6028614313666885,-0.0323627270427785,True,True,False,False,False,False,False,True,2
1.561730930108263,-1.5171804151969397,True,False,False,True,False,False,False,True,3
-0.4125331302961632,-1.550926271745898,False,False,False,True,False,False,True,False,0
1.3560784238161352,0.4400792646426363,True,True,True,True,False,False,False,False,2
0.5334683986476243,1.4524549611113826,True,False,False,True,False,False,False,False,2
-0.0012281177119077,0.9462671128770096,True,True,False,True,True,True,True,False,1
0.5745988999060498,-1.550926271745898,False,False,True,True,False,False,True,False,3
1.6028614313666885,-1.382196989001107,False,False,True,True,True,True,False,False,3
0.3278158923554966,1.351217391464508,False,False,False,True,False,False,False,False,2
-0.6181856365882908,0.8112836866811767,False,False,False,True,False,False,False,True,1
-1.1117516516893975,0.6088085473874274,True,False,True,True,True,True,False,False,1
0.0810328848049433,-1.550926271745898,False,False,True,True,True,False,False,False,3
1.3149479225577096,-0.2348378663365278,False,False,False,True,True,True,False,False,3
1.6028614313666885,0.3725875515447199,True,True,False,True,False,False,True,False,2
-1.3174041579815252,-0.3698212925323606,False,False,False,True,False,False,False,False,0
0.739120904939752,0.9462671128770096,False,False,True,True,False,False,False,False,2
-1.1940126542062486,0.7775378301322184,False,True,False,True,True,True,True,False,1
-1.2762736567230997,0.8112836866811767,False,True,False,True,False,False,False,False,1
1.4383394263329865,-1.415942845550065,True,False,False,True,False,False,False,False,3
0.6157294011644754,0.4400792646426363,True,False,False,True,False,False,False,False,2
0.2455548898386455,-0.2348378663365278,False,False,False,True,True,True,True,False,3
1.3560784238161352,0.878775399779093,False,False,False,True,False,False,False,True,2
-1.1940126542062486,0.710046117034302,False,False,True,True,True,False,False,True,1
0.3278158923554966,1.1487422521707586,True,False,False,True,False,False,True,False,2
-1.1940126542062486,1.351217391464508,False,False,False,True,False,False,False,False,1
1.191556418782433,1.4187091045624245,True,False,True,True,False,False,False,False,2
-0.0834891202287588,-1.550926271745898,False,False,True,True,True,True,False,False,0
1.561730930108263,0.5075709777405528,True,False,False,True,False,True,False,False,2
-0.9883601479141207,0.3050958384468035,False,False,False,True,True,False,True,False,1
0.5334683986476243,1.4862008176603407,False,True,True,True,False,False,False,True,2
-0.6593161378467164,-0.1336002966896531,False,False,True,True,False,False,False,False,1
1.561730930108263,-1.3484511324521486,True,False,False,True,True,True,False,True,3
0.3689463936139221,-0.2010920097875696,False,False,False,True,False,False,False,False,3
0.6568599024229009,-1.550926271745898,False,False,False,True,False,True,False,False,3
-1.3174041579815252,-1.5846721282948562,False,False,True,True,False,False,False,False,0
1.4794699275914118,-0.7410257145709009,False,False,True,False,False,False,False,True,3
1.6028614313666885,0.878775399779093,True,False,False,True,True,True,False,False,2
0.4923378973891987,1.3174715349155497,False,False,True,True,True,False,False,True,2
-1.2762736567230997,-0.5048047187281934,False,False,False,False,True,False,True,False,0
0.5745988999060498,0.6425544039363856,True,True,True,True,False,True,False,False,2
-0.2068806240040354,-1.550926271745898,True,False,True,True,False,False,True,False,0
1.6028614313666885,-1.5171804151969397,True,False,False,True,False,False,False,False,3
0.8213819074566031,0.9125212563280511,True,False,True,True,False,False,False,True,2
1.6028614313666885,-1.3484511324521486,True,False,True,True,False,True,False,False,3
-1.152882152947823,0.7775378301322184,False,False,False,True,False,True,True,False,1
-0.9060991453972695,-0.8760091407667338,False,False,False,False,False,True,False,False,0
1.3972089250745607,-0.0323627270427785,True,True,False,True,True,True,False,True,2
-0.8649686441388441,0.5075709777405528,True,False,False,True,True,True,False,False,1
0.3278158923554966,0.2376041253488871,True,False,False,True,True,True,False,True,2
-0.3302721277793121,1.1149963956218003,True,False,False,True,False,False,False,True,1
-0.7415771403635675,0.7775378301322184,False,True,False,True,True,False,False,True,1
1.4383394263329865,0.878775399779093,True,False,True,True,False,True,False,False,2
0.3278158923554966,-1.550926271745898,False,False,True,True,True,True,True,False,3
-0.9472296466556952,0.2713499818978453,False,False,True,True,True,True,False,False,1
0.739120904939752,0.5750626908384692,True,False,False,True,True,False,True,False,2
-1.3174041579815252,-1.550926271745898,False,False,False,True,False,False,False,False,0
0.0810328848049433,0.3388416949957617,True,True,True,True,True,True,False,False,1
-1.3174041579815252,0.6425544039363856,True,False,False,True,False,False,False,True,1
-0.782707641621993,0.4400792646426363,False,True,False,True,True,True,False,True,1
-0.782707641621993,-0.6735340014729845,True,False,False,False,True,False,True,False,0
0.7802514061981776,-0.5385505752771517,True,False,True,False,False,True,False,False,3
-1.3174041579815252,-1.5846721282948562,False,False,False,True,True,False,False,True,0
0.0399023835465177,1.2837256783665916,True,False,True,True,False,False,False,False,2
-0.8238381428804186,-0.4710588621792352,True,False,True,True,False,False,False,True,0
1.5206004288498374,1.5874383873072155,False,True,False,True,False,True,False,False,2
-1.3174041579815252,0.2713499818978453,False,False,False,True,False,True,False,False,1
0.0810328848049433,-1.550926271745898,False,False,True,True,True,False,False,True,3
0.9859039124903052,-0.5385505752771517,False,False,False,False,True,True,False,False,3
1.3149479225577096,0.5413168342895109,False,False,True,True,True,True,False,False,2
-0.8649686441388441,-0.7072798580219427,False,False,False,True,True,True,False,False,0
-0.5770551353298653,0.7437919735832602,True,False,False,True,True,False,False,True,1
-0.5770551353298653,-1.550926271745898,True,False,False,True,False,False,False,True,0
1.5206004288498374,1.4187091045624245,False,False,True,True,False,False,False,False,2
0.8213819074566031,0.8450295432301349,False,False,False,True,True,True,False,False,2
0.1632938873217944,0.4400792646426363,True,False,False,True,False,False,False,True,1
-1.3174041579815252,-1.078484280060483,True,False,True,False,True,True,False,True,0
-1.2762736567230997,-1.213467706256316,True,False,False,False,False,True,False,False,0
-1.2762736567230997,-0.7410257145709009,False,True,False,True,False,True,False,False,0
-0.3714026290377376,0.9125212563280511,True,True,False,True,False,True,False,False,1
1.4383394263329865,1.2499798218176337,True,False,True,True,True,False,True,False,2
-1.3174041579815252,-1.415942845550065,True,False,True,False,False,False,True,False,0
0.9859039124903052,0.710046117034302,True,False,False,True,False,True,False,False,2
-1.1117516516893975,-0.5048047187281934,False,False,False,True,False,True,True,False,0
1.0270344137487308,-1.382196989001107,False,False,False,True,False,False,False,True,3
1.6028614313666885,0.7775378301322184,True,False,True,True,False,False,True,False,2
-1.3174041579815252,-0.4035671490813188,True,False,False,True,False,False,True,False,0
-0.9883601479141207,0.6425544039363856,False,False,False,True,False,True,False,False,1
-1.2762736567230997,-1.550926271745898,True,False,False,True,False,True,True,False,0
0.3689463936139221,0.6088085473874274,False,False,False,True,False,False,False,True,2
1.561730930108263,-0.2348378663365278,False,False,True,False,True,True,False,False,3
1.4794699275914118,1.6211842438561737,True,False,True,True,True,False,False,True,2
0.4100768948723476,1.3174715349155497,False,False,False,True,False,True,False,False,2
1.5206004288498374,-1.5846721282948562,False,False,False,True,False,False,False,False,3
-1.3174041579815252,-1.5846721282948562,True,False,True,True,True,True,True,False,0
0.9036429099734542,1.2837256783665916,False,False,True,True,False,False,False,False,2
-0.6181856365882908,-1.078484280060483,True,False,False,False,True,True,False,False,0
0.6568599024229009,0.710046117034302,False,False,True,True,False,False,False,False,2
1.3972089250745607,1.519946674209299,True,False,True,True,True,True,False,True,2
1.109295416265582,1.3174715349155497,False,False,False,True,True,False,False,False,2
-0.782707641621993,0.3388416949957617,True,False,True,True,False,False,False,False,1
-0.5359246340714398,-0.0661085835917367,True,False,False,True,True,True,False,False,1
-1.0294906491725464,-0.5048047187281934,True,False,True,True,False,True,False,False,0
-1.2762736567230997,-0.3698212925323606,False,False,False,True,False,False,False,True,0
1.4794699275914118,0.0351289860551378,False,False,False,True,False,False,False,False,2
-0.4536636315545887,-1.382196989001107,True,False,False,True,False,True,False,False,0
0.9447734112318796,0.068874842604096,False,True,False,True,False,False,False,True,2
1.191556418782433,1.519946674209299,True,True,False,True,False,True,True,False,2
1.561730930108263,-1.382196989001107,False,False,False,True,False,False,True,False,3
-1.2762736567230997,-0.6735340014729845,False,False,False,True,False,True,True,False,0
1.6028614313666885,-1.382196989001107,True,False,True,True,False,True,False,False,3
0.9036429099734542,0.6425544039363856,False,False,True,True,True,True,False,False,2
1.561730930108263,0.6763002604853439,False,False,False,True,True,True,False,False,2
-0.9883601479141207,-1.550926271745898,True,False,True,True,True,True,True,False,0
-1.235143155464674,0.1026206991530542,False,False,True,True,False,False,False,False,1
1.273817421299284,0.9125212563280511,True,False,True,True,False,True,False,True,2
-0.0012281177119077,-1.3484511324521486,False,False,False,True,True,False,False,False,0
-1.152882152947823,-1.550926271745898,False,False,False,True,True,False,False,False,0
-0.9472296466556952,1.0812505390728424,True,False,False,True,True,True,True,False,1
-0.0012281177119077,-0.2010920097875696,False,False,False,False,False,False,True,False,1
-1.1940126542062486,-1.550926271745898,False,False,False,True,False,False,False,True,0
-0.8649686441388441,1.182488108719717,True,True,False,True,True,True,False,False,1
-1.152882152947823,1.013758825974926,True,False,False,True,True,True,True,False,1
-1.070621150430972,-1.550926271745898,False,False,False,True,True,False,False,False,0
-0.8238381428804186,-1.5846721282948562,False,False,True,True,True,True,False,False,0
-0.6181856365882908,1.1487422521707586,False,True,False,True,True,False,True,False,1
-1.0294906491725464,0.1026206991530542,False,False,True,True,True,False,False,True,1
-0.9883601479141207,1.1487422521707586,True,True,False,True,True,True,False,False,1
-0.3302721277793121,-0.2010920097875696,True,False,True,True,True,True,False,True,1
1.4383394263329865,0.9800129694259676,True,False,True,True,True,True,False,False,2
0.4923378973891987,-0.5048047187281934,True,False,False,True,False,False,False,False,3
0.1632938873217944,1.013758825974926,True,False,False,True,True,False,False,False,2
-0.6593161378467164,-1.5846721282948562,True,False,False,True,True,True,False,True,0
1.191556418782433,0.2713499818978453,True,False,False,True,False,True,False,False,2
-0.9883601479141207,1.0812505390728424,False,False,False,True,True,True,False,False,1
-0.4125331302961632,-0.7072798580219427,False,False,False,False,False,False,False,True,0
0.2455548898386455,-0.8422632842177755,False,False,False,False,False,False,True,False,3
-1.070621150430972,0.4400792646426363,False,False,False,True,False,True,False,False,1
0.9036429099734542,0.8112836866811767,False,False,False,True,False,False,True,False,2
-0.9883601479141207,0.7437919735832602,False,False,False,True,True,False,False,True,1
-0.1246196214871843,0.3050958384468035,True,True,False,True,True,True,False,False,1
-0.0423586189703332,1.4187091045624245,True,False,False,True,False,True,False,False,1
1.109295416265582,-1.550926271745898,True,False,False,True,False,True,False,False,3
-1.235143155464674,0.3050958384468035,False,False,False,True,False,False,False,False,1
-1.3174041579815252,-0.5048047187281934,True,False,False,True,False,False,False,False,0
1.6028614313666885,0.6425544039363856,True,False,False,True,True,True,False,False,2
-0.2891416265208865,0.1026206991530542,False,False,False,True,False,False,True,False,1
1.5206004288498374,0.878775399779093,False,True,False,True,True,False,True,False,2
1.6028614313666885,1.4862008176603407,False,False,False,True,True,True,False,False,2
-1.3174041579815252,-1.415942845550065,True,False,False,True,False,False,False,False,0
-0.0423586189703332,0.2713499818978453,False,False,True,True,True,True,False,True,1
-1.1940126542062486,0.6763002604853439,True,False,False,True,False,False,False,False,1
-0.0012281177119077,1.2837256783665916,False,False,True,True,False,False,False,False,1
0.3278158923554966,1.2837256783665916,False,False,False,True,False,False,False,False,2
1.5206004288498374,0.8450295432301349,False,True,False,True,True,True,False,False,2
-1.3174041579815252,0.1363665557020124,True,True,False,True,False,False,False,False,1
-0.6593161378467164,-0.3360754359834024,True,False,False,True,True,False,False,True,0
-0.3714026290377376,1.182488108719717,True,True,False,True,True,True,False,False,1
1.6028614313666885,0.5075709777405528,True,False,True,True,False,False,False,False,2
-0.9472296466556952,1.1487422521707586,True,False,False,True,False,True,False,False,1
